Ano;Mês;CLIENTE;RECEITA;PESO;Classificação;Data;Semestre;Peso Total por Semestre;Receita Total por Semestre;Total de Compras;Cliente que Mais Comprou;Peso Total Transportado;Perfil Cliente;Variação Receita;Cliente Retido
2020;fevereiro;Cliente 42;129.0;5.0;FRACIONADO;;;;;2;Cliente 1460;15.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 43;88.0;1.0;FRACIONADO;;;;;3;Cliente 1460;101.0;Sazonal;-21.27869724576852;0
2020;junho;Cliente 44;85.0;6.0;FRACIONADO;;;;;2;Cliente 1460;9.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 45;2404.0;3699.0;FRACIONADO;;;;;5;Cliente 1460;13116.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 45;2270.0;4206.0;FRACIONADO;;;;;5;Cliente 1460;13116.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 45;1595.0;2571.0;FRACIONADO;;;;;5;Cliente 1460;13116.0;Sazonal;-21.27869724576852;0
2020;abril;Cliente 45;1266.0;1740.0;FRACIONADO;;;;;5;Cliente 1460;13116.0;Sazonal;-21.27869724576852;0
2020;maio;Cliente 45;908.0;900.0;FRACIONADO;;;;;5;Cliente 1460;13116.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 46;118.0;40.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 46;64.0;10.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 46;104.0;80.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 46;65.0;15.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 46;158.0;23.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 46;215.0;147.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 46;56.0;15.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 46;76.0;42.0;FRACIONADO;;;;;28;Cliente 1460;785.0;Frequente;-79.37816207898645;1
2020;fevereiro;Cliente 47;134.0;4.0;FRACIONADO;;;;;29;Cliente 1460;654.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 47;109.0;1.0;FRACIONADO;;;;;29;Cliente 1460;654.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 48;7663.0;12641.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 48;8138.0;13012.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;março;Cliente 48;8873.0;12750.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 48;9359.0;14288.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 48;9015.0;12634.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 48;7921.0;12248.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 48;9440.0;12940.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 48;7518.0;11785.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 48;7653.0;10045.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 48;8906.0;13004.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 48;9343.0;17062.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 48;8571.0;13384.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 48;7897.0;11052.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 48;6742.0;9723.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-79.37816207898645;1
2021;março;Cliente 48;27746.0;16606.0;FRACIONADO;;;;;32;Cliente 1460;346761.0;Frequente;-79.37816207898645;1
2020;abril;Cliente 49;75.0;21.0;FRACIONADO;;;;;10;Cliente 1460;433.0;Sazonal;-21.27869724576852;0
2020;maio;Cliente 49;127.0;3.0;FRACIONADO;;;;;10;Cliente 1460;433.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 49;52.0;8.0;FRACIONADO;;;;;10;Cliente 1460;433.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 50;121.0;10.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2020;março;Cliente 50;306.0;58.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 50;184.0;32.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 50;223.0;8.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 50;51.0;10.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 50;239.0;53.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 50;202.0;14.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 50;104.0;22.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-79.37816207898645;1
2021;março;Cliente 50;90.0;15.0;FRACIONADO;;;;;40;Cliente 1460;823.0;Frequente;-79.37816207898645;1
2020;maio;Cliente 51;472.0;244.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 51;366.0;260.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 51;133.0;17.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 51;130.0;20.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 51;121.0;19.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 51;162.0;64.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 51;105.0;10.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 51;110.0;20.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-79.37816207898645;1
2021;março;Cliente 51;127.0;3.0;FRACIONADO;;;;;32;Cliente 1460;1624.0;Frequente;-79.37816207898645;1
2020;maio;Cliente 52;178.0;48.0;FRACIONADO;;;;;4;Cliente 1460;145.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 53;240.0;50.0;FRACIONADO;;;;;8;Cliente 1460;504.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 53;57.0;20.0;FRACIONADO;;;;;8;Cliente 1460;504.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 53;531.0;150.0;FRACIONADO;;;;;8;Cliente 1460;504.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 54;492.0;128.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 54;306.0;186.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;março;Cliente 54;103.0;13.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 54;343.0;155.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 54;194.0;87.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 54;277.0;67.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 54;280.0;112.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 54;586.0;175.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 54;376.0;125.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 54;668.0;243.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 54;231.0;55.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 54;587.0;320.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 54;783.0;219.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 54;433.0;110.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-79.37816207898645;1
2021;março;Cliente 54;525.0;152.0;FRACIONADO;;;;;51;Cliente 1460;11427.0;Frequente;-79.37816207898645;1
2020;março;Cliente 55;95.0;8.0;FRACIONADO;;;;;11;Cliente 1460;284.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 56;91.0;5.0;FRACIONADO;;;;;1;Cliente 1460;5.0;Único;-79.37816207898645;0
2020;agosto;Cliente 57;43.0;28.0;FRACIONADO;;;;;1;Cliente 1460;28.0;Único;-21.27869724576852;0
2020;janeiro;Cliente 58;1474.0;2699.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 58;1648.0;3232.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;março;Cliente 58;245.0;417.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 58;537.0;1149.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 58;1690.0;3326.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 58;1041.0;1969.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 58;1561.0;3270.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 58;1477.0;2996.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 58;1706.0;3391.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 58;3868.0;7424.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 58;1632.0;2853.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 58;562.0;1019.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 58;3157.0;6101.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-79.37816207898645;1
2021;março;Cliente 58;2659.0;5467.0;FRACIONADO;;;;;62;Cliente 1460;221145.0;Frequente;-79.37816207898645;1
2020;abril;Cliente 59;32.0;9.0;FRACIONADO;;;;;1;Cliente 1460;9.0;Único;-21.27869724576852;0
2020;janeiro;Cliente 60;71.0;164.0;FRACIONADO;;;;;7;Cliente 1460;5112.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 61;68.0;90.0;FRACIONADO;;;;;16;Cliente 1460;2709.0;Sazonal;-21.27869724576852;0
2020;abril;Cliente 62;55.0;5.0;FRACIONADO;;;;;7;Cliente 1460;91.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 62;117.0;36.0;FRACIONADO;;;;;7;Cliente 1460;91.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 62;48.0;10.0;FRACIONADO;;;;;7;Cliente 1460;91.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 62;52.0;10.0;FRACIONADO;;;;;7;Cliente 1460;91.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 62;62.0;5.0;FRACIONADO;;;;;7;Cliente 1460;91.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 63;3780.0;7207.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 63;3600.0;6313.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;março;Cliente 63;2746.0;5435.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 63;749.0;1291.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 63;10551.0;17395.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 63;6663.0;10291.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 63;156.0;271.0;FRACIONADO;;;;;43;Cliente 1460;459479.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 64;273.0;165.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 64;228.0;183.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;março;Cliente 64;162.0;43.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 64;101.0;118.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 64;41.0;8.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 64;205.0;55.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 64;167.0;68.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 64;164.0;73.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 64;416.0;207.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 64;250.0;167.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 64;322.0;166.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 64;41.0;10.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 64;224.0;102.0;FRACIONADO;;;;;48;Cliente 1460;3779.0;Frequente;-79.37816207898645;1
2021;março;Cliente 65;261.0;5.0;FRACIONADO;;;;;1;Cliente 1460;5.0;Único;-79.37816207898645;0
2020;janeiro;Cliente 66;227.0;45.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 66;418.0;31.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;março;Cliente 66;383.0;1.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 66;1508.0;1592.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 66;255.0;71.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 66;88.0;1.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 66;127.0;11.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 66;365.0;60.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 66;298.0;65.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-79.37816207898645;1
2021;março;Cliente 66;212.0;6.0;FRACIONADO;;;;;36;Cliente 1460;4965.0;Frequente;-79.37816207898645;1
2020;fevereiro;Cliente 67;95.0;10.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;março;Cliente 67;172.0;7.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 67;111.0;10.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 67;104.0;2.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 67;121.0;5.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 67;101.0;3.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 67;115.0;5.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-21.27869724576852;1
2021;fevereiro;Cliente 67;91.0;5.0;FRACIONADO;;;;;41;Cliente 1460;415.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 68;156.0;54.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 68;76.0;13.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2020;junho;Cliente 68;84.0;28.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 68;83.0;26.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 68;77.0;18.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 68;80.0;17.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 68;99.0;21.0;FRACIONADO;;;;;18;Cliente 1460;544.0;Sazonal;-79.37816207898645;0
2020;janeiro;Cliente 69;79.0;12.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 69;80.0;12.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 69;151.0;12.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;abril;Cliente 69;149.0;8.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;maio;Cliente 69;78.0;8.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;junho;Cliente 69;154.0;12.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 69;160.0;28.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;setembro;Cliente 69;165.0;36.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 69;79.0;8.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2020;novembro;Cliente 69;161.0;28.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 69;81.0;4.0;FRACIONADO;;;;;18;Cliente 1460;290.0;Sazonal;-79.37816207898645;0
2020;janeiro;Cliente 70;4899.0;215.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 70;5442.0;254.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;março;Cliente 70;4176.0;141.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 70;4022.0;171.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 70;2773.0;81.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 70;2596.0;109.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 70;4059.0;195.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 70;4788.0;182.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 70;7140.0;311.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 70;5829.0;205.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 70;4896.0;211.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 70;4376.0;221.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 70;3008.0;224.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 70;2998.0;179.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-79.37816207898645;1
2021;março;Cliente 70;2349.0;154.0;FRACIONADO;;;;;63;Cliente 1460;12116.0;Frequente;-79.37816207898645;1
2020;junho;Cliente 71;55.0;48.0;FRACIONADO;;;;;16;Cliente 1460;300.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 71;58.0;35.0;FRACIONADO;;;;;16;Cliente 1460;300.0;Sazonal;-21.27869724576852;0
2020;maio;Cliente 72;82.0;25.0;FRACIONADO;;;;;1;Cliente 1460;25.0;Único;-21.27869724576852;0
2020;novembro;Cliente 73;64.0;24.0;FRACIONADO;;;;;7;Cliente 1460;102.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 74;99.0;15.0;FRACIONADO;;;;;5;Cliente 1460;163.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 74;487.0;108.0;FRACIONADO;;;;;5;Cliente 1460;163.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 75;699.0;275.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 75;342.0;105.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;março;Cliente 75;310.0;148.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 75;100.0;60.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 75;860.0;255.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 75;200.0;106.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 75;938.0;350.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 75;752.0;286.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 75;644.0;281.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 75;702.0;265.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 75;772.0;618.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 75;599.0;444.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 75;616.0;262.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 75;325.0;142.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-79.37816207898645;1
2021;março;Cliente 75;484.0;166.0;FRACIONADO;;;;;34;Cliente 1460;7267.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 76;234.0;30.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 76;499.0;87.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;março;Cliente 76;134.0;45.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 76;366.0;62.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 76;584.0;192.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 76;199.0;46.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 76;149.0;23.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 76;49.0;20.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 76;298.0;140.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 76;110.0;40.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 76;247.0;101.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 76;350.0;85.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 76;346.0;52.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 76;326.0;76.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-79.37816207898645;1
2021;março;Cliente 76;270.0;31.0;FRACIONADO;;;;;31;Cliente 1460;1925.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 77;224.0;112.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 77;38.0;10.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-21.27869724576852;1
2020;março;Cliente 77;38.0;30.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 77;42.0;52.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 77;61.0;122.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 77;38.0;7.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-79.37816207898645;1
2021;março;Cliente 77;38.0;30.0;FRACIONADO;;;;;50;Cliente 1460;9371.0;Frequente;-79.37816207898645;1
